meta.tool	meta.resol	meta.sub	chr	start	end
example_caller	50000	sub0.01	chr21	46900001	47350000
example_caller	50000	sub0.02	chr21	46900001	47300000
example_caller	50000	sub0.05	chr21	46900001	47300000
example_caller	50000	sub0.1	chr21	46900001	47300000
example_caller	50000	sub0.2	chr21	46900001	47300000
example_caller	50000	sub0.5	chr21	46900001	47300000
example_caller	50000	sub1	chr21	46900001	47300000
example_caller	50000	sub0.001	chr21	47300001	47400000
example_caller	50000	sub0.002	chr21	47300001	47550000
example_caller	50000	sub0.02	chr21	47300001	47550000
example_caller	50000	sub0.05	chr21	47300001	47550000
example_caller	50000	sub0.1	chr21	47300001	47550000
example_caller	50000	sub0.2	chr21	47300001	47550000
example_caller	50000	sub0.5	chr21	47300001	47550000
example_caller	50000	sub1	chr21	47300001	47550000
example_caller	50000	sub0.0005	chr21	47350001	48100000
example_caller	50000	sub0.005	chr21	47350001	47550000
example_caller	50000	sub0.01	chr21	47350001	47550000
example_caller	50000	sub0.001	chr21	47400001	47700000
example_caller	50000	sub0.002	chr21	47550001	48150000
example_caller	50000	sub0.005	chr21	47550001	48150000
example_caller	50000	sub0.01	chr21	47550001	48150000
example_caller	50000	sub0.02	chr21	47550001	48150000
example_caller	50000	sub0.05	chr21	47550001	48150000
example_caller	50000	sub0.1	chr21	47550001	48150000
example_caller	50000	sub0.2	chr21	47550001	48150000
example_caller	50000	sub0.5	chr21	47550001	47900000
example_caller	50000	sub1	chr21	47550001	48150000
example_caller	50000	sub0.001	chr21	47700001	48150000
example_caller	50000	sub0.5	chr21	47900001	48150000
example_caller	50000	sub0.01	chr22	16800001	17350000
example_caller	50000	sub0.02	chr22	16800001	17350000
example_caller	50000	sub0.05	chr22	16800001	17000000
example_caller	50000	sub0.1	chr22	16800001	17250000
example_caller	50000	sub0.2	chr22	16800001	17250000
example_caller	50000	sub0.5	chr22	16800001	17350000
example_caller	50000	sub1	chr22	16800001	17250000
example_caller	50000	sub0.002	chr22	17000001	17650000
example_caller	50000	sub0.005	chr22	17000001	17250000
example_caller	50000	sub0.05	chr22	17000001	17350000
example_caller	50000	sub0.0002	chr22	17200001	18650000
example_caller	50000	sub0.001	chr22	17250001	17650000
example_caller	50000	sub0.005	chr22	17250001	17550000
example_caller	50000	sub0.0001	chr22	17300001	18650000
example_caller	50000	sub0.0005	chr22	17300001	18000000
example_caller	50000	sub0.01	chr22	17350001	17550000
example_caller	50000	sub0.02	chr22	17350001	17550000
example_caller	50000	sub0.05	chr22	17350001	17550000
example_caller	50000	sub0.1	chr22	17350001	17550000
example_caller	50000	sub0.2	chr22	17350001	17550000
example_caller	50000	sub0.5	chr22	17350001	17550000
example_caller	50000	sub1	chr22	17350001	17550000
example_caller	50000	sub0.005	chr22	17550001	18000000
example_caller	50000	sub0.01	chr22	17550001	18000000
example_caller	50000	sub0.02	chr22	17550001	18000000
example_caller	50000	sub0.05	chr22	17550001	18000000
example_caller	50000	sub0.1	chr22	17550001	18000000
example_caller	50000	sub0.2	chr22	17550001	18000000
example_caller	50000	sub0.5	chr22	17550001	18000000
example_caller	50000	sub1	chr22	17550001	18000000
example_caller	50000	sub0.001	chr22	17650001	18000000
example_caller	50000	sub0.002	chr22	17650001	18000000
example_caller	50000	sub0.0005	chr22	18000001	18650000
example_caller	50000	sub0.001	chr22	18000001	18650000
example_caller	50000	sub0.002	chr22	18000001	18650000
example_caller	50000	sub0.005	chr22	18000001	18200000
example_caller	50000	sub0.01	chr22	18000001	18700000
example_caller	50000	sub0.02	chr22	18000001	18700000
example_caller	50000	sub0.05	chr22	18000001	18700000
example_caller	50000	sub0.1	chr22	18000001	18700000
example_caller	50000	sub0.2	chr22	18000001	18700000
example_caller	50000	sub0.5	chr22	18000001	18700000
example_caller	50000	sub1	chr22	18000001	18700000
example_caller	50000	sub0.005	chr22	18200001	18700000
example_caller	50000	sub0.5	chr22	18700001	19650000
example_caller	50000	sub0.05	chr22	18750001	18850000
example_caller	50000	sub0.2	chr22	18750001	19650000
example_caller	50000	sub1	chr22	18750001	19650000
example_caller	50000	sub0.02	chr22	18800001	19650000
example_caller	50000	sub0.0005	chr22	18850001	19500000
example_caller	50000	sub0.001	chr22	18850001	19650000
example_caller	50000	sub0.002	chr22	18850001	19700000
example_caller	50000	sub0.005	chr22	18850001	19100000
example_caller	50000	sub0.01	chr22	18850001	18950000
example_caller	50000	sub0.05	chr22	18850001	19650000
example_caller	50000	sub0.1	chr22	18850001	19650000
example_caller	50000	sub0.0001	chr22	18900001	20350000
example_caller	50000	sub0.0002	chr22	18900001	19000000
example_caller	50000	sub0.01	chr22	18950001	19650000
example_caller	50000	sub0.0002	chr22	19000001	20350000
example_caller	50000	sub0.005	chr22	19100001	19650000
example_caller	50000	sub0.0005	chr22	19500001	19700000
example_caller	50000	sub0.001	chr22	19650001	20100000
example_caller	50000	sub0.005	chr22	19650001	19950000
example_caller	50000	sub0.01	chr22	19650001	19950000
example_caller	50000	sub0.02	chr22	19650001	19950000
example_caller	50000	sub0.05	chr22	19650001	19950000
example_caller	50000	sub0.1	chr22	19650001	19950000
example_caller	50000	sub0.2	chr22	19650001	19950000
example_caller	50000	sub0.5	chr22	19650001	19950000
example_caller	50000	sub1	chr22	19650001	19950000
example_caller	50000	sub0.0005	chr22	19700001	19950000
example_caller	50000	sub0.002	chr22	19700001	19950000
example_caller	50000	sub0.0005	chr22	19950001	20100000
example_caller	50000	sub0.002	chr22	19950001	20350000
example_caller	50000	sub0.005	chr22	19950001	20350000
example_caller	50000	sub0.01	chr22	19950001	20400000
example_caller	50000	sub0.02	chr22	19950001	20300000
example_caller	50000	sub0.05	chr22	19950001	20100000
example_caller	50000	sub0.1	chr22	19950001	20350000
example_caller	50000	sub0.2	chr22	19950001	20350000
example_caller	50000	sub0.5	chr22	19950001	20350000
example_caller	50000	sub1	chr22	19950001	20350000
example_caller	50000	sub0.0005	chr22	20100001	20300000
example_caller	50000	sub0.001	chr22	20100001	20350000
example_caller	50000	sub0.05	chr22	20100001	20450000
example_caller	50000	sub0.02	chr22	20300001	20350000
example_caller	50000	sub0.005	chr22	20350001	20450000
example_caller	50000	sub0.2	chr22	20350001	20450000
example_caller	50000	sub0.5	chr22	20350001	20500000
example_caller	50000	sub1	chr22	20350001	20550000
example_caller	50000	sub0.5	chr22	20600001	20700000
example_caller	50000	sub1	chr22	20600001	20700000
example_caller	50000	sub0.005	chr22	20650001	21300000
example_caller	50000	sub0.0002	chr22	20700001	21100000
example_caller	50000	sub0.0005	chr22	20700001	21200000
example_caller	50000	sub0.001	chr22	20700001	21050000
example_caller	50000	sub0.002	chr22	20700001	20850000
example_caller	50000	sub0.01	chr22	20700001	21200000
example_caller	50000	sub0.02	chr22	20700001	21200000
example_caller	50000	sub0.05	chr22	20700001	21350000
example_caller	50000	sub0.1	chr22	20700001	21200000
example_caller	50000	sub0.2	chr22	20700001	21550000
example_caller	50000	sub0.5	chr22	20700001	21150000
example_caller	50000	sub1	chr22	20700001	21150000
example_caller	50000	sub0.0001	chr22	20750001	21500000
example_caller	50000	sub0.002	chr22	20850001	21150000
example_caller	50000	sub0.0002	chr22	21100001	21400000
example_caller	50000	sub0.001	chr22	21150001	21500000
example_caller	50000	sub0.002	chr22	21150001	21500000
example_caller	50000	sub0.5	chr22	21150001	21650000
example_caller	50000	sub1	chr22	21150001	21650000
example_caller	50000	sub0.0005	chr22	21200001	21500000
example_caller	50000	sub0.01	chr22	21200001	21500000
example_caller	50000	sub0.02	chr22	21200001	21500000
example_caller	50000	sub0.1	chr22	21200001	21700000
example_caller	50000	sub0.005	chr22	21300001	21550000
example_caller	50000	sub0.05	chr22	21350001	21500000
example_caller	50000	sub0.0002	chr22	21400001	21500000
example_caller	50000	sub0.2	chr22	21550001	21650000
example_caller	50000	sub0.1	chr22	21700001	22000000
example_caller	50000	sub0.05	chr22	21750001	22000000
example_caller	50000	sub0.2	chr22	21750001	22000000
example_caller	50000	sub0.0001	chr22	21900001	22600000
example_caller	50000	sub0.0002	chr22	21900001	22600000
example_caller	50000	sub0.0005	chr22	21900001	22000000
example_caller	50000	sub0.001	chr22	21900001	22350000
example_caller	50000	sub0.002	chr22	21900001	22000000
example_caller	50000	sub0.005	chr22	21900001	22350000
example_caller	50000	sub0.01	chr22	21900001	22350000
example_caller	50000	sub0.02	chr22	21900001	22000000
example_caller	50000	sub0.5	chr22	21900001	22000000
example_caller	50000	sub1	chr22	21900001	22000000
example_caller	50000	sub0.0005	chr22	22000001	22350000
example_caller	50000	sub0.002	chr22	22000001	22350000
example_caller	50000	sub0.02	chr22	22000001	22350000
example_caller	50000	sub0.05	chr22	22000001	22350000
example_caller	50000	sub0.1	chr22	22000001	22350000
example_caller	50000	sub0.2	chr22	22000001	22350000
example_caller	50000	sub0.5	chr22	22000001	22350000
example_caller	50000	sub1	chr22	22000001	22350000
example_caller	50000	sub0.0005	chr22	22350001	24300000
example_caller	50000	sub0.001	chr22	22350001	22750000
example_caller	50000	sub0.002	chr22	22350001	22550000
example_caller	50000	sub0.005	chr22	22350001	22650000
example_caller	50000	sub0.01	chr22	22350001	22550000
example_caller	50000	sub0.02	chr22	22350001	22650000
example_caller	50000	sub0.05	chr22	22350001	22650000
example_caller	50000	sub0.1	chr22	22350001	22650000
example_caller	50000	sub0.2	chr22	22350001	22650000
example_caller	50000	sub0.5	chr22	22350001	22650000
example_caller	50000	sub1	chr22	22350001	22650000
example_caller	50000	sub0.002	chr22	22550001	22650000
example_caller	50000	sub0.01	chr22	22550001	22650000
example_caller	50000	sub0.0002	chr22	22650001	22950000
example_caller	50000	sub0.002	chr22	22650001	23100000
example_caller	50000	sub0.005	chr22	22650001	23100000
example_caller	50000	sub0.02	chr22	22650001	22900000
example_caller	50000	sub0.05	chr22	22650001	23100000
example_caller	50000	sub0.1	chr22	22650001	23100000
example_caller	50000	sub0.2	chr22	22650001	23100000
example_caller	50000	sub0.5	chr22	22650001	23100000
example_caller	50000	sub1	chr22	22650001	23100000
example_caller	50000	sub0.0001	chr22	22700001	25000000
example_caller	50000	sub0.001	chr22	22750001	23200000
example_caller	50000	sub0.01	chr22	22800001	23300000
example_caller	50000	sub0.0002	chr22	23000001	24650000
example_caller	50000	sub0.002	chr22	23100001	23650000
example_caller	50000	sub0.005	chr22	23100001	24250000
example_caller	50000	sub0.02	chr22	23100001	23300000
example_caller	50000	sub0.05	chr22	23100001	23300000
example_caller	50000	sub0.1	chr22	23100001	23300000
example_caller	50000	sub0.2	chr22	23100001	23300000
example_caller	50000	sub0.5	chr22	23100001	23300000
example_caller	50000	sub1	chr22	23100001	23300000
example_caller	50000	sub0.001	chr22	23200001	23300000
example_caller	50000	sub0.001	chr22	23300001	24200000
example_caller	50000	sub0.01	chr22	23300001	23650000
example_caller	50000	sub0.02	chr22	23300001	23900000
example_caller	50000	sub0.05	chr22	23300001	24200000
example_caller	50000	sub0.1	chr22	23300001	23650000
example_caller	50000	sub0.2	chr22	23300001	24200000
example_caller	50000	sub0.5	chr22	23300001	23950000
example_caller	50000	sub1	chr22	23300001	23950000
example_caller	50000	sub0.002	chr22	23650001	23900000
example_caller	50000	sub0.01	chr22	23650001	23900000
example_caller	50000	sub0.1	chr22	23650001	23900000
example_caller	50000	sub0.002	chr22	23900001	24250000
example_caller	50000	sub0.01	chr22	23900001	24250000
example_caller	50000	sub0.02	chr22	23900001	24200000
example_caller	50000	sub0.1	chr22	23900001	24200000
example_caller	50000	sub0.5	chr22	23950001	24200000
example_caller	50000	sub1	chr22	23950001	24200000
example_caller	50000	sub0.001	chr22	24200001	24650000
example_caller	50000	sub0.02	chr22	24200001	24650000
example_caller	50000	sub0.05	chr22	24200001	24650000
example_caller	50000	sub0.1	chr22	24200001	24650000
example_caller	50000	sub0.2	chr22	24200001	24650000
example_caller	50000	sub0.5	chr22	24200001	24650000
example_caller	50000	sub1	chr22	24200001	24650000
example_caller	50000	sub0.002	chr22	24250001	24650000
example_caller	50000	sub0.005	chr22	24250001	24650000
example_caller	50000	sub0.01	chr22	24250001	24650000
example_caller	50000	sub0.0005	chr22	24300001	24650000
example_caller	50000	sub0.0002	chr22	24650001	25000000
example_caller	50000	sub0.0005	chr22	24650001	25000000
example_caller	50000	sub0.001	chr22	24650001	25050000
example_caller	50000	sub0.002	chr22	24650001	25050000
example_caller	50000	sub0.005	chr22	24650001	25050000
example_caller	50000	sub0.01	chr22	24650001	25000000
example_caller	50000	sub0.02	chr22	24650001	25050000
example_caller	50000	sub0.05	chr22	24650001	25000000
example_caller	50000	sub0.1	chr22	24650001	25000000
example_caller	50000	sub0.2	chr22	24650001	25000000
example_caller	50000	sub0.5	chr22	24650001	25000000
example_caller	50000	sub1	chr22	24650001	25000000
example_caller	50000	sub0.0002	chr22	25000001	25400000
example_caller	50000	sub0.0005	chr22	25000001	26200000
example_caller	50000	sub0.01	chr22	25000001	25300000
example_caller	50000	sub0.05	chr22	25000001	25300000
example_caller	50000	sub0.1	chr22	25000001	25450000
example_caller	50000	sub0.2	chr22	25000001	25300000
example_caller	50000	sub0.5	chr22	25000001	25300000
example_caller	50000	sub1	chr22	25000001	25300000
example_caller	50000	sub0.0001	chr22	25050001	25400000
example_caller	50000	sub0.001	chr22	25050001	26200000
example_caller	50000	sub0.002	chr22	25050001	25550000
example_caller	50000	sub0.005	chr22	25050001	25250000
example_caller	50000	sub0.02	chr22	25050001	25450000
example_caller	50000	sub0.005	chr22	25250001	25750000
example_caller	50000	sub0.01	chr22	25300001	25450000
example_caller	50000	sub0.05	chr22	25300001	25750000
example_caller	50000	sub0.2	chr22	25300001	25750000
example_caller	50000	sub0.5	chr22	25300001	25750000
example_caller	50000	sub1	chr22	25300001	25750000
example_caller	50000	sub0.0001	chr22	25450001	25650000
example_caller	50000	sub0.0002	chr22	25450001	25550000
example_caller	50000	sub0.01	chr22	25450001	25750000
example_caller	50000	sub0.02	chr22	25450001	25750000
example_caller	50000	sub0.1	chr22	25450001	25750000
example_caller	50000	sub0.0002	chr22	25550001	31800000
example_caller	50000	sub0.002	chr22	25550001	25750000
example_caller	50000	sub0.0001	chr22	25700001	36900000
example_caller	50000	sub0.002	chr22	25750001	25850000
example_caller	50000	sub0.005	chr22	25750001	26200000
example_caller	50000	sub0.01	chr22	25750001	26200000
example_caller	50000	sub0.02	chr22	25750001	26200000
example_caller	50000	sub0.05	chr22	25750001	26200000
example_caller	50000	sub0.1	chr22	25750001	26200000
example_caller	50000	sub0.2	chr22	25750001	26200000
example_caller	50000	sub0.5	chr22	25750001	26200000
example_caller	50000	sub1	chr22	25750001	26200000
example_caller	50000	sub0.002	chr22	25850001	26200000
example_caller	50000	sub0.0005	chr22	26200001	26750000
example_caller	50000	sub0.001	chr22	26200001	26750000
example_caller	50000	sub0.002	chr22	26200001	26800000
example_caller	50000	sub0.005	chr22	26200001	26750000
example_caller	50000	sub0.01	chr22	26200001	26750000
example_caller	50000	sub0.02	chr22	26200001	26750000
example_caller	50000	sub0.05	chr22	26200001	26750000
example_caller	50000	sub0.1	chr22	26200001	26750000
example_caller	50000	sub0.2	chr22	26200001	26750000
example_caller	50000	sub0.5	chr22	26200001	26750000
example_caller	50000	sub1	chr22	26200001	26750000
example_caller	50000	sub0.0005	chr22	26750001	27100000
example_caller	50000	sub0.001	chr22	26750001	27100000
example_caller	50000	sub0.005	chr22	26750001	27100000
example_caller	50000	sub0.01	chr22	26750001	27100000
example_caller	50000	sub0.02	chr22	26750001	27100000
example_caller	50000	sub0.05	chr22	26750001	27100000
example_caller	50000	sub0.1	chr22	26750001	27100000
example_caller	50000	sub0.2	chr22	26750001	27100000
example_caller	50000	sub0.5	chr22	26750001	27100000
example_caller	50000	sub1	chr22	26750001	27100000
example_caller	50000	sub0.002	chr22	26800001	27100000
example_caller	50000	sub0.0005	chr22	27100001	29650000
example_caller	50000	sub0.001	chr22	27100001	28250000
example_caller	50000	sub0.002	chr22	27100001	28150000
example_caller	50000	sub0.005	chr22	27100001	28250000
example_caller	50000	sub0.01	chr22	27100001	28250000
example_caller	50000	sub0.02	chr22	27100001	28150000
example_caller	50000	sub0.05	chr22	27100001	28250000
